atmId,atmName,atmCity,atmAddress,totalBalance,numberIncomeTransaction,numberOutcomeTransaction,totalIncome,totalOutcome,totalNumberTransaction,day,transactionTime
atm35000283,kibris şehi̇tleri̇ şube-2,izmir,kıbrıs şehitleri caddesi 1443 sokak no: 64,22060,17,6,1255,480,23,thursday,2020-01-02 07:00:00
atm35000284,konak bahri̇baba metro,izmir,i̇zmi̇r konak metro i̇stasyonu,36330,10,5,655,270,15,thursday,2020-01-02 07:00:00
atm35000285,konak gazi̇ caddesi̇,izmir,gazi̇ bul.no:87-c çankaya,35955,6,9,610,580,15,thursday,2020-01-02 07:00:00
atm35000286,konak gültepe mahallesi̇,izmir,seli̇mi̇ye cad.no:21/a konak,20615,13,20,1045,1165,33,thursday,2020-01-02 07:00:00
atm35000287,konak metro i̇stasyonu atm,izmir,konak metro i̇stasyonu,28120,9,9,445,780,18,thursday,2020-01-02 07:00:00
atm35000288,konak şube-1,izmir,konak mahallesi cumhuriyet bulvarı no: 20,35520,15,12,1430,705,27,thursday,2020-01-02 07:00:00
atm35000289,konak şube-2,izmir,konak mahallesi cumhuriyet bulvarı no: 20,24345,14,2,575,210,16,thursday,2020-01-02 07:00:00
atm35000290,konak şube-3,izmir,cumhuri̇yet bulvari no: 20 / a,26655,19,3,1325,260,22,thursday,2020-01-02 07:00:00
atm35000291,konak telekom,izmir,akdeni̇z mahallesi̇ fevzi̇ paşa blv no:13,22675,4,18,240,905,22,thursday,2020-01-02 07:00:00
atm35000292,konak yeni̇şehi̇r telekom,izmir,gazi̇ler cd.no:359 yeni̇şehi̇r,44465,15,12,1270,640,27,thursday,2020-01-02 07:00:00
atm35000293,kordon şube-1,izmir,kültür mahallesi cumhuriyet bulvarı no:129 / a,30700,13,7,1005,480,20,thursday,2020-01-02 07:00:00
atm35000294,kordon şube-2,izmir,kültür mahallesi cumhuriyet bulvarı no:129 / a,37820,17,2,1350,60,19,thursday,2020-01-02 07:00:00
atm35000295,lozan meydan,izmir,lozan pastanesi̇ plevne bul.no:25 alsancak,19045,12,1,875,10,13,thursday,2020-01-02 07:00:00
atm35000296,poli̇gon ki̇pa,izmir,kirk sokak no:66,20875,2,8,60,615,10,thursday,2020-01-02 07:00:00
atm35000297,suat seren göğüs hast.,izmir,gazi̇ler cd.s.seren göğ.hast.,25665,20,10,1335,585,30,thursday,2020-01-02 07:00:00
atm35000298,swiss otel,izmir,konak swiss oteli̇ i̇çi̇,28950,1,16,200,1675,17,thursday,2020-01-02 07:00:00
atm35000299,toptancilar çarşisi şb-1,izmir,1202 / 6 sokak no: 60-62,19750,14,9,600,575,23,thursday,2020-01-02 07:00:00
atm35000300,toptancilar çarşisi şb-2,izmir,1202 / 6 sokak no: 60-62,26895,10,6,515,90,16,thursday,2020-01-02 07:00:00
atm35000301,üçkuyular şube-1-,izmir,mehmet ali̇ akman mahallesi̇ i̇nönü caddesi̇ no: 582 / a,25760,15,1,870,50,16,thursday,2020-01-02 07:00:00
atm35000302,üçkuyular şube önü,izmir,mehmet ali akman mahallesi i̇nönü caddesi no: 582 / a,23255,1,19,20,1315,20,thursday,2020-01-02 07:00:00
atm35000303,üçyol b.evler dükkan,izmir,i̇nönü cad. seyyi̇dekami̇ran apt. no:216/b,34925,7,8,450,565,15,thursday,2020-01-02 07:00:00
atm35000304,üçyol şube-1,izmir,şükrü saracoğlu caddesi no:á6 üçyol,37515,11,13,740,895,24,thursday,2020-01-02 07:00:00
atm35000305,üçyol şube-2,izmir,şükrü saracoğlu caddesi no:á6 üçyol,26000,3,18,50,1805,21,thursday,2020-01-02 07:00:00
atm35000306,üçyol şube-3,izmir,şükrü saracoğlu caddesi̇ no:á6 üçyol,37980,9,4,495,120,13,thursday,2020-01-02 07:00:00
atm35000307,a. mend.hvl. i̇zban metro,izmir,a. menderes hvl. metro,24560,2,13,70,890,15,thursday,2020-01-02 07:00:00
atm35000308,gümüldür/menderes,izmir,fevzi̇ çakmak mah.pansi̇yon sok.no:60,30775,6,11,395,1260,17,thursday,2020-01-02 07:00:00
atm35000309,menderes şube-1,izmir,kemalpaşa mahallesi atatürk caddesi no: 12,17055,2,3,70,225,5,thursday,2020-01-02 07:00:00
atm35000310,menderes şube-2,izmir,kemalpaşa mahallesi atatürk caddesi no: 12,16465,3,0,40,0,3,thursday,2020-01-02 07:00:00
atm35000311,özdere çukuralti,izmir,kasimpaşa mahallesi̇ okul sk. no:1,33230,11,14,655,1020,25,thursday,2020-01-02 07:00:00
atm35000312,erni̇ş petrol,izmir,menemen erni̇ş petrol önü,43685,6,8,150,540,14,thursday,2020-01-02 07:00:00
atm35000313,karaburun/i̇zmi̇r,izmir,kasimpaşa mahallesi̇ altuğ karaburun no:2,38505,9,5,505,435,14,thursday,2020-01-02 07:00:00
atm35000314,kasaba avm menemen,izmir,yildirim mahallesi̇ çanakkale asfalti-türkelli̇ cd. no:32,19165,83,87,5050,4295,170,thursday,2020-01-02 07:00:00
atm35000315,menemen esatpaşa mah.,izmir,esatpaşa mah.1211. sokak no:3 köyi̇çi̇,19435,7,13,335,900,20,thursday,2020-01-02 07:00:00
atm35000316,menemen kasimpaşa mah.,izmir,kasimpaşa mahallesi̇ altuğ karaburun cd. 7 c,28675,6,10,690,810,16,thursday,2020-01-02 07:00:00
atm35000317,menemen novada avm,izmir,yildirim mahallesi̇ çanakkale asfalti-türkelli̇ cd. no:46,21335,64,95,3920,5530,159,thursday,2020-01-02 07:00:00
atm35000318,menemen şube-1,izmir,mermerli mahallesi şehit aycan aksoy no: 22 / a,38800,10,13,615,910,23,thursday,2020-01-02 07:00:00
atm35000319,menemen şube-2,izmir,mermerli mahallesi şehit aycan aksoy no: 22 / a,35420,3,0,320,0,3,thursday,2020-01-02 07:00:00
atm35000320,mi̇gros mm ulukent,izmir,30 ağustos mahallesi̇ 7118. sk.,28645,17,5,865,360,22,thursday,2020-01-02 07:00:00
atm35000321,ulukent pazaryeri̇,izmir,7124 sok.ulukent pazaryeri̇,47735,1,15,50,805,16,thursday,2020-01-02 07:00:00
atm35000322,9 eylül ünv.karşisi,izmir,9 eylül ünv.karşisi narlidere,20620,4,13,265,775,17,thursday,2020-01-02 07:00:00
atm35000323,gün.den.s.narlidere s.tes,izmir,güney deni̇z saha narlidere sosyal tesi̇sleri̇,36035,1,10,5,1075,11,thursday,2020-01-02 07:00:00
atm35000324,narlidere mi̇gros,izmir,güngören caddesi̇ no:95,28715,12,1,850,50,13,thursday,2020-01-02 07:00:00
atm35000325,narlidere mi̇thatpaşa cad.,izmir,çatalkaya mah.mi̇thatpaşa cad.no:373/a,18035,4,4,50,270,8,thursday,2020-01-02 07:00:00
atm35000326,narlidere şube-1,izmir,yenikale mahallesi mithatpaşa caddesi no: 152 b,33645,10,9,555,510,19,thursday,2020-01-02 07:00:00
atm35000327,narlidere şube-2,izmir,yenikale mahallesi mithatpaşa caddesi no: 152 b,31040,16,15,955,1280,31,thursday,2020-01-02 07:00:00
atm35000328,ödemi̇ş 3 eylül parki,izmir,hürri̇yet cd.tayyare park,30125,7,20,440,850,27,thursday,2020-01-02 07:00:00
atm35000329,ödemi̇ş meydan,izmir,ödemi̇ş meydani,31090,20,14,1515,1260,34,thursday,2020-01-02 07:00:00
atm35000330,ödemi̇ş şube,izmir,akıncılar mahallesi gazi caddesi no: 36 / a,50295,5,4,185,355,9,thursday,2020-01-02 07:00:00
atm35000331,seferi̇hi̇sar mi̇gros,izmir,seferi̇hi̇sar i̇lçe merkezi̇,45755,5,11,360,665,16,thursday,2020-01-02 07:00:00
atm35000332,seferi̇hi̇sar şube-1,izmir,cami̇kebi̇r mahallesi̇ şehi̇t general temel ci̇ngöz caddesi̇ no: 2,21160,4,3,180,80,7,thursday,2020-01-02 07:00:00
atm35000333,seferi̇hi̇sar şube-2,izmir,cami̇kebi̇r mahallesi̇ şehi̇t general temel ci̇ngöz caddesi̇ no:2,19545,12,14,955,565,26,thursday,2020-01-02 07:00:00
atm35000334,seferi̇hi̇sar ürkmez,izmir,ürkmez mevki̇i̇ seferi̇hi̇sar,26350,12,8,665,600,20,thursday,2020-01-02 07:00:00
atm35000335,siğacik beledi̇ye meydani,izmir,siğacik beledi̇ye meydani seferi̇hi̇sar,43115,16,3,1355,75,19,thursday,2020-01-02 07:00:00
atm35000336,selçuk şube-1,izmir,i̇sabey mahallesi atatürk caddesi no:81 / 41,39015,9,20,565,1230,29,thursday,2020-01-02 07:00:00
atm35000337,selçuk şube-2,izmir,i̇sabey mahallesi atatürk caddesi no:81 / 41,28290,10,16,710,1010,26,thursday,2020-01-02 07:00:00
atm35000338,ti̇re cumhuri̇yet meydani,izmir,cumhuri̇yet meydani önü,26485,9,15,520,880,24,thursday,2020-01-02 07:00:00
atm35000339,ti̇re park avm,izmir,fai̇k toğluoğlu blv. no:7 35900,35250,86,86,5870,5720,172,thursday,2020-01-02 07:00:00
atm35000340,ti̇re şube-1,izmir,yeni mahallesi atatürk caddesi no: 18,34285,5,6,55,355,11,thursday,2020-01-02 07:00:00
atm35000341,ti̇re şube-2,izmir,yeni mahallesi atatürk caddesi no: 18,21915,16,16,1365,1045,32,thursday,2020-01-02 07:00:00
atm35000342,ti̇re toplu konutlar,izmir,yeni̇ mahallesi̇ i̇nönü blv. no:1,49750,9,18,545,1255,27,thursday,2020-01-02 07:00:00
atm35000343,ayrancilar/i̇zmi̇r şube-1,izmir,i̇nönü mahallesi 130/1 sokak no: 3 / a ayrancılar,28245,12,8,665,630,20,thursday,2020-01-02 07:00:00
atm35000344,ayrancilar/i̇zmi̇r şube-2,izmir,i̇nönü mahallesi 130/1 sokak no: 3 / a ayrancılar,43845,17,9,670,375,26,thursday,2020-01-02 07:00:00
atm35000345,ayrancilar / i̇zmi̇r şube-3,izmir,i̇nönü mahallesi 130/1 sokak no: 3 / a ayrancılar,29380,15,14,1185,740,29,thursday,2020-01-02 07:00:00
atm35000346,ki̇pa torbali,izmir,torbali mahallesi̇ ki̇pa,22555,2,7,120,805,9,thursday,2020-01-02 07:00:00
atm35000347,ki̇pa torbali depo,izmir,torbali ki̇pa depo önü.,30250,1,3,50,160,4,thursday,2020-01-02 07:00:00
atm35000348,phi̇li̇p mori̇s torbali,izmir,yedi̇ eylül mahallesi̇ phi̇lsa cd. no:32,39310,13,20,1160,905,33,thursday,2020-01-02 07:00:00
atm35000349,sun teksti̇l torbali,izmir,yedi̇ eylül mah.ekoten cd.no:29,30025,19,18,1385,750,37,thursday,2020-01-02 07:00:00
atm35000350,torbali kazim di̇ri̇k cad.,izmir,tepeköy mahallesi̇ kazim di̇ri̇k caddesi̇ no:16,27800,20,12,975,570,32,thursday,2020-01-02 07:00:00
atm35000351,torbali meydan,izmir,ertuğrul mah.3002. sk. no:2,44380,15,18,1115,805,33,thursday,2020-01-02 07:00:00
atm35000352,torbali sadik i̇leri̇ bulv.,izmir,ertuğrul mahallesi̇ sadik i̇leri̇ blv. no:34,34985,0,12,0,395,12,thursday,2020-01-02 07:00:00
atm35000353,torbali şube-1,izmir,tepeköy mahallesi ağalar caddesi no: 10 / a,23000,11,0,230,0,11,thursday,2020-01-02 07:00:00
atm35000354,torbali şube-2,izmir,tepeköy mahallesi ağalar caddesi no: 10 / a,34155,9,0,755,0,9,thursday,2020-01-02 07:00:00
atm35000355,urla i̇skele,izmir,urla i̇skele,29820,7,4,105,330,11,thursday,2020-01-02 07:00:00
atm35000356,urla meydan avm önü,izmir,haci̇ i̇sa mahallesi̇ baratali bulvari no:40/71 avm önü,19880,97,81,5770,6045,178,thursday,2020-01-02 07:00:00
atm35000357,urla şube-1,izmir,hacı i̇sa mahallesi bülent baratalı bulvarı no: 74,35640,0,5,0,465,5,thursday,2020-01-02 07:00:00
atm35000358,urla şube-2,izmir,hacı i̇sa mahallesi bülent baratalı bulvarı no: 74,27455,16,11,1140,675,27,thursday,2020-01-02 07:00:00
atm3500036,bergama atatürk bulvari,izmir,maltepe mh.atatürk bul.bergama,43645,4,17,135,1475,21,thursday,2020-01-02 07:00:00
atm3500037,bergama i̇nki̇lap mahallesi̇,izmir,barbaros bankalar cd. 32/a,20030,11,11,845,740,22,thursday,2020-01-02 07:00:00
atm3500038,bergama meydan,izmir,cumhuri̇yet cad.no:67,37375,19,4,760,90,23,thursday,2020-01-02 07:00:00
atm3500039,bergama şube-1,izmir,ertuğrul mahallesi kaymakam kemal bey caddesi no: 4 a,32300,13,2,655,150,15,thursday,2020-01-02 07:00:00
atm3500040,bergama şube-2,izmir,ertuğrul mahallesi kaymakam kemal bey caddesi no: 4 a,16090,17,16,1010,1530,33,thursday,2020-01-02 07:00:00
atm3500041,2.sanayi̇ si̇tesi̇ şb-1,izmir,kazımdirik mahallesi 351 sokak no: 3 b,20015,1,11,50,980,12,thursday,2020-01-02 07:00:00
atm3500042,2.sanayi̇ si̇tesi̇ şb-2,izmir,kazımdirik mahallesi 351 sokak no: 3 b,32990,20,17,1595,1245,37,thursday,2020-01-02 07:00:00
atm3500043,4.sanayi̇ si̇tesi̇ şube-1,izmir,4. sanayi sitesi 129. sokak no: 1 / c,26850,14,19,655,1110,33,thursday,2020-01-02 07:00:00
atm3500044,4.sanayi̇ si̇tesi̇ şube-2,izmir,4. sanayi sitesi 129. sokak no: 1 / c,31750,11,20,645,1265,31,thursday,2020-01-02 07:00:00
atm3500045,altindağ şube-1,izmir,kemalpaşa caddesi no: 56 altındağ,40765,7,20,620,1705,27,thursday,2020-01-02 07:00:00
atm3500046,altindağ şube-2,izmir,kemalpaşa caddesi no: 56 altındağ,18375,11,19,470,1335,30,thursday,2020-01-02 07:00:00
atm3500047,bayrakli folkart towers,izmir,bayrakli adalet mh.manas bul.no:47 bayrakli,31410,17,20,1320,1165,37,thursday,2020-01-02 07:00:00
atm3500048,boli̇va bornova,izmir,i̇st cd.no:4 erzene mh.bornova,21140,4,7,230,380,11,thursday,2020-01-02 07:00:00
atm3500049,bornova evka-4,izmir,bornova evka-4 si̇tesi̇,13060,11,2,505,10,13,thursday,2020-01-02 07:00:00
atm3500050,bornova kami̇l tunca cad.,izmir,bornova kami̇l tunca cd.,15300,20,8,1615,400,28,thursday,2020-01-02 07:00:00
atm3500051,bornova kazim k.beki̇r cad,izmir,erzene mah.kazim karabeki̇r cad.no:46/b,33600,7,9,585,955,16,thursday,2020-01-02 07:00:00
atm3500052,bornova ki̇pa,izmir,ki̇pa alişveri̇ş merkezi̇ no:180,30630,2,13,25,825,15,thursday,2020-01-02 07:00:00
atm3500053,bornova merkez mi̇gros,izmir,gençli̇k cad.80.sok.no:16,22905,8,20,375,875,28,thursday,2020-01-02 07:00:00
atm3500054,bornova metro,izmir,no: kazimdi̇ri̇k mahallesi̇ ankara cd. yanyolu,34160,10,16,355,810,26,thursday,2020-01-02 07:00:00
atm3500055,bornova mustafa kemal cad,izmir,bornova mustafa kemal cad.,40325,19,4,790,175,23,thursday,2020-01-02 07:00:00
atm3500056,bornova myvi̇a avm önü,izmir,kazimdi̇ri̇k mahallesi̇ sanayi̇ caddesi̇ no:31 z:6 myvi̇a 414,28465,65,80,2845,5485,145,thursday,2020-01-02 07:00:00
atm3500057,bornova şube-1,izmir,erzene mahallesi 2 sokak no: 7 / a,28425,20,12,775,505,32,thursday,2020-01-02 07:00:00
atm3500058,bornova şube-2,izmir,erzene mahallesi 2 sokak no: 7 / a,24080,17,0,605,0,17,thursday,2020-01-02 07:00:00
atm3500059,bornova şube-3,izmir,erzene mahallesi 2 sokak no: 7 / a,48145,15,0,685,0,15,thursday,2020-01-02 07:00:00
atm3500060,çamdi̇bi̇/bornova,izmir,çamdi̇bi̇ katli pazaryeri̇,25185,9,20,460,1370,29,thursday,2020-01-02 07:00:00
atm3500066,ege ünv.şb-2,izmir,ege üniversitesi şubesi mediko binası arkası kampüs,25630,5,19,220,1180,24,thursday,2020-01-02 07:00:00
atm3500067,ege ünv.tip,izmir,ege üni̇versi̇tesi̇,29440,6,6,485,575,12,thursday,2020-01-02 07:00:00
atm3500068,ergene mh.457.sk,izmir,ergene mahallesi̇ mehmet i̇nce si̇tesi̇,34910,14,10,805,555,24,thursday,2020-01-02 07:00:00
atm3500069,evka-3 prof.si̇tesi̇,izmir,evka-3 profesörler si̇tesi̇,20205,7,13,280,540,20,thursday,2020-01-02 07:00:00
atm3500070,halkapinar metro,izmir,halkapinar metro i̇stasyonu,29095,20,16,1295,1305,36,thursday,2020-01-02 07:00:00
atm3500071,haşi̇m i̇şcan caddesi̇,izmir,bayrakli haşi̇m i̇şcan caddesi̇,29870,2,20,10,1705,22,thursday,2020-01-02 07:00:00
atm3500072,işikkent şube-1,izmir,6118 sokak no: 30 işıkkent ayakkabıcılar sitesi kat: 1 işıkkent,32705,13,18,635,820,31,thursday,2020-01-02 07:00:00
atm3500073,işikkent şube-2,izmir,6118 sokak no: 30 işıkkent ayakkabıcılar sitesi kat: 1 işıkkent,26170,15,12,1215,1000,27,thursday,2020-01-02 07:00:00
atm3500074,i̇zmi̇r ikea,izmir,ikea mağazasi i̇çi̇,45190,16,9,995,310,25,thursday,2020-01-02 07:00:00
atm3500075,kara nakli̇yeci̇ler si̇tesi̇,izmir,işikkent egemenli̇k mah.6108 sk no:51/96 bornova,29365,7,20,610,1215,27,thursday,2020-01-02 07:00:00
atm3500076,kids mall avm,izmir,kazim di̇ri̇k mh.372.sok.bornova,18850,88,94,5955,4970,182,thursday,2020-01-02 07:00:00
atm3500077,küçükpark bornova-1,izmir,ankara cad.no:255,25035,13,19,665,1385,32,thursday,2020-01-02 07:00:00
atm3500078,küçükpark bornova-2,izmir,ankara cad.no:255,26310,4,18,355,1235,22,thursday,2020-01-02 07:00:00
atm3500079,mustafa kemal cd.mi̇gros,izmir,m.kemal cd. mi̇gros önü,12445,20,7,1600,410,27,thursday,2020-01-02 07:00:00
atm3500080,otogar,izmir,işikkent mahallesi̇ otogar önü,26325,4,1,95,10,5,thursday,2020-01-02 07:00:00
atm3500081,özkanlar metro i̇stasyonu,izmir,özkanlar metro i̇stasyonu bornova i̇zmi̇r,48410,4,7,245,660,11,thursday,2020-01-02 07:00:00
atm3500082,özkanlar şube ci̇vari,izmir,g.bankasi özkanlar şb ci̇vari,27140,17,18,1135,1025,35,thursday,2020-01-02 07:00:00
atm3500083,park bornova avm,izmir,i̇zmi̇r park i̇çi̇,24100,99,99,6020,7265,198,thursday,2020-01-02 07:00:00
atm3500084,pinarbaşi şube-1,izmir,pınar caddesi no: 93 pınarbaşı,29215,11,3,330,110,14,thursday,2020-01-02 07:00:00
atm3500085,pinarbaşi şube-2,izmir,pınar caddesi no: 93 pınarbaşı,24445,13,18,980,1030,31,thursday,2020-01-02 07:00:00
atm3500086,pinar süt otopark,izmir,kemalpaşa asfalti no:1 pinarbaşi,32580,6,10,305,805,16,thursday,2020-01-02 07:00:00
atm3500087,point bornova avm,izmir,4174 sk.no:4 bağburnu mevki̇i̇,31805,83,91,5915,5690,174,thursday,2020-01-02 07:00:00
atm3500088,vosmer otomoti̇v,izmir,mevlana mahallesi̇ i̇zmi̇r-aydin otoyolu yanyolu,32865,8,8,355,560,16,thursday,2020-01-02 07:00:00
atm3500089,yaşar ünv.bornova,izmir,yaşar ünv./bornova,29075,12,5,1245,360,17,thursday,2020-01-02 07:00:00
atm3500090,yeşi̇lova çamdi̇bi̇,izmir,yeşi̇lova çamdi̇bi̇,22970,19,10,755,775,29,thursday,2020-01-02 07:00:00
atm3500091,bahçeli̇evler mi̇gros,izmir,hürri̇yet mahallesi̇ 505. sk. no:20,32880,3,12,15,635,15,thursday,2020-01-02 07:00:00
atm3500092,buca akdoğan caddesi̇,izmir,akincilar mah.no:565/1 sokak no: 1/1 buca/i̇zmi̇r,48175,8,1,470,200,9,thursday,2020-01-02 07:00:00
atm3500093,buca çevi̇k bi̇r meydan,izmir,özmen cad.no:88 buca,26185,1,9,20,580,10,thursday,2020-01-02 07:00:00
atm3500094,buca erdem caddesi̇,izmir,buca erdem cad-kibris cad.- kesi̇şi̇mi̇,25735,18,3,1430,310,21,thursday,2020-01-02 07:00:00
atm3500095,buca firat mahallesi̇,izmir,firat mahallesi̇ 289 sk. firatkent si̇tesi̇ buca,24930,10,17,325,1055,27,thursday,2020-01-02 07:00:00
atm3500096,buca heykel,izmir,menderes cd.alyuva apt.no:23,35810,9,17,525,820,26,thursday,2020-01-02 07:00:00
atm3500097,buca koop.çağdaşkent,izmir,buca kooperati̇fi̇ çağdaşkent,14190,18,8,1350,440,26,thursday,2020-01-02 07:00:00
atm3500098,buca koop ki̇pa,izmir,sultan seli̇m cad.no:212/a evka-1 buca koop.,31360,1,9,5,645,10,thursday,2020-01-02 07:00:00
atm3500099,buca menderes caddesi̇,izmir,bariş mah.menderes cd. no:130,29560,9,8,440,500,17,thursday,2020-01-02 07:00:00
atm350000,ali̇ağa bağli şb,izmir,aliağa petkim tesisleri,24640,70,95,4385,5915,165,thursday,2020-01-02 08:00:00
atm350001,ali̇ağa i̇sti̇klal caddesi̇,izmir,atatürk i̇sti̇klal cd. no:97,28735,35,53,2410,3065,88,thursday,2020-01-02 08:00:00
atm3500010,agora avm/balçova,izmir,mi̇thatpaşa cad.no:1448/a balçova,30180,86,100,5570,6130,186,thursday,2020-01-02 08:00:00
atm3500011,ata caddesi̇/i̇zmi̇r,izmir,ata cad.beledi̇ye ci̇vari,46930,99,59,6625,3630,158,thursday,2020-01-02 08:00:00
atm3500012,balçova novada-1,izmir,aydin çeşme otoyolu li̇montepe mevki̇i̇ petrol ofi̇si̇,28425,43,97,2525,6955,140,thursday,2020-01-02 08:00:00
atm3500013,balçova sakarya caddesi̇,izmir,fevzi̇ çakmak mh.sakarya cd.no:58/b,34015,84,79,6295,4755,163,thursday,2020-01-02 08:00:00
atm3500014,balçova şube-1,izmir,ata caddesi no: 2-2 / a,29455,90,88,5985,5470,178,thursday,2020-01-02 08:00:00
atm3500015,balçova şube-2,izmir,ata caddesi no: 2-2 / a,21035,77,70,4575,3925,147,thursday,2020-01-02 08:00:00
atm3500016,ki̇pa balçova-1,izmir,mi̇thatpaşa cad. no:1462,34880,69,68,5045,5040,137,thursday,2020-01-02 08:00:00
atm3500017,ki̇pa balçova-2,izmir,mi̇thatpaşa cd.no:1462 ki̇pa avm,28775,53,99,2385,6105,152,thursday,2020-01-02 08:00:00
atm3500018,özdi̇lek balçova,izmir,özdi̇lek balçova avm,34310,43,56,2460,4710,99,thursday,2020-01-02 08:00:00
atm3500019,bayindir beledi̇yesi̇,izmir,mi̇thatpaşa mahallesi̇ atatürk cd. no:32,17795,49,93,3030,6705,142,thursday,2020-01-02 08:00:00
atm350002,ali̇ağa pazaryeri̇,izmir,ali̇ağa kapali pazar gi̇ri̇şi̇,33555,76,53,5680,3680,129,thursday,2020-01-02 08:00:00
atm3500020,bayrakli 1916 sokak,izmir,bayrakli mahallesi̇ ceylan apt.,23320,60,52,2720,3690,112,thursday,2020-01-02 08:00:00
atm3500021,bayrakli çay mahallesi̇,izmir,bayrakli hakan uysal caddesi̇,46595,80,53,5595,3445,133,thursday,2020-01-02 08:00:00
atm3500022,bayrakli i̇zban metro i̇st.,izmir,i̇zmi̇r bayrakli metro i̇stasyon,24755,59,77,3055,4270,136,thursday,2020-01-02 08:00:00
atm3500023,bayrakli şube-1,izmir,ord. prof. dr. ekrem akurgal caddesi no: 18 / a,22590,40,93,2115,6055,133,thursday,2020-01-02 08:00:00
atm35000230,mavi̇şehi̇r şube-1,izmir,yalı mahallesi caher dudayev bulvarı no:70 / a,30730,36,87,1795,5730,123,thursday,2020-01-02 08:00:00
atm35000231,mavi̇şehi̇r şube-2,izmir,yalı mahallesi caher dudayev bulvarı no:70 / a,22675,86,95,5550,5975,181,thursday,2020-01-02 08:00:00
atm35000232,mi̇gros mmm bostanli,izmir,bostanli mahallesi̇ 1787/1. sk. no:16,12990,93,74,5080,3645,167,thursday,2020-01-02 08:00:00
atm35000233,nergi̇z metro dükkan,izmir,nergi̇z mah.1671 sokak no:168/b,26080,51,85,3160,5255,136,thursday,2020-01-02 08:00:00
atm35000234,soyak yali mahallesi̇,izmir,yali mah. 6523. sok. parkyaşam ti̇caret avm no: 32/a-b,25645,43,84,2610,5385,127,thursday,2020-01-02 08:00:00
atm35000235,şemi̇kler/karşiyaka,izmir,yali mah.6418 sok.şemi̇kler,25295,96,73,5460,4775,169,thursday,2020-01-02 08:00:00
atm35000236,şemi̇kler erdoğan akkaya c,izmir,şemi̇kler çarşi erdoğan akkaya sk.,36615,91,91,5440,6450,182,thursday,2020-01-02 08:00:00
atm35000237,şemi̇kler meydan,izmir,şemi̇kler meydani 1671 sk.378/b,30520,31,57,2180,4065,88,thursday,2020-01-02 08:00:00
atm35000238,yeni̇ gi̇rne/karşiyaka şb-1,izmir,örnekköy mahallesi girne bulvarı no: 263 / a,23120,73,94,5040,6940,167,thursday,2020-01-02 08:00:00
atm35000239,yeni̇ gi̇rne/karşiyaka şb-2,izmir,örnekköy mahallesi girne bulvarı no: 263 / a,20785,44,87,2605,5565,131,thursday,2020-01-02 08:00:00
atm3500024,bayrakli şube-2,izmir,ord. prof. dr. ekrem akurgal caddesi no: 18 / a,21700,97,93,5655,6550,190,thursday,2020-01-02 08:00:00
atm35000240,banvi̇t kemalpaşa,izmir,mehmet aki̇f ersoy mahallesi̇ 217. sk. no:7,29215,59,71,3235,3695,130,thursday,2020-01-02 08:00:00
atm35000241,kemalpaşa i̇nönü caddesi̇,izmir,kemalpaşa i̇nönü cad.merkez,13165,82,100,5570,7850,182,thursday,2020-01-02 08:00:00
atm35000242,kemalpaşa şube-1,izmir,atatürk mahallesi i̇zmir caddesi no: 13 / a,26400,71,56,4945,4270,127,thursday,2020-01-02 08:00:00
atm35000243,kemalpaşa şube-2,izmir,atatürk mahallesi i̇zmir caddesi no: 13 / a,25280,30,97,2305,6400,127,thursday,2020-01-02 08:00:00
atm35000244,kemalpaşa telekom,izmir,soğukpinar mahallesi̇ beledi̇ye cd. 29 c,24260,32,92,1690,4975,124,thursday,2020-01-02 08:00:00
atm35000245,pepsi̇ kemalpaşa,izmir,kemalpaşa asfalti no:57 kemalpaşa,32705,30,83,2370,4355,113,thursday,2020-01-02 08:00:00
atm35000246,pinar et/kemalpaşa,izmir,ankara asfalti 25 km kemalpaşa,24010,54,75,2605,5230,129,thursday,2020-01-02 08:00:00
atm35000247,kinik,izmir,aşaği mah.cumhuri̇yet cad. no:7,30835,54,85,3550,5360,139,thursday,2020-01-02 08:00:00
atm35000248,ödemi̇ş ki̇raz,izmir,ki̇raz meydan,23740,60,97,3665,5855,157,thursday,2020-01-02 08:00:00
atm35000249,1.sanayi̇ si̇tesi̇ şb,izmir,2822. sokak no: 91 1.sanayii sitesi,30740,34,82,2275,5365,116,thursday,2020-01-02 08:00:00
atm3500025,bayrakli şube-3,izmir,ord. prof. dr. ekrem akurgal caddesi no: 18 / a,30635,75,65,5460,3505,140,thursday,2020-01-02 08:00:00
atm35000250,alsancak i̇zban metro,izmir,alsancak metro i̇stasyonu,47960,31,98,1980,4965,129,thursday,2020-01-02 08:00:00
atm35000251,alsancak li̇man şube-1,izmir,atatürk caddesi̇ no: 386 / a,39675,98,78,6490,4340,176,thursday,2020-01-02 08:00:00
atm35000252,alsancak li̇man şube-2,izmir,alsancak mahallesi atatürk caddesi no: 432,24420,82,63,5895,3695,145,thursday,2020-01-02 08:00:00
atm35000253,alsancak mi̇gros,izmir,talatpaşa bulvari no:59/a alsancak,32845,97,86,7010,5710,183,thursday,2020-01-02 08:00:00
atm35000254,alsancak şube-1,izmir,kültür mahallesi dr. mustafa enver bey caddesi no: 22 / a,32455,90,82,6355,4555,172,thursday,2020-01-02 08:00:00
