atmId,atmName,atmCity,atmAddress,totalBalance,numberIncomeTransaction,numberOutcomeTransaction,totalIncome,totalOutcome,totalNumberTransaction,day,transactionTime
atm3500036,BERGAMA ATATÜRK BULVARI,Izmir,MALTEPE MH.ATATÜRK BUL.BERGAMA,5145,66,87,4840,6520,153,Saturday,2020-01-04 15:00:00
atm3500037,BERGAMA İNKİLAP MAHALLESİ,Izmir,BARBAROS BANKALAR CD. 32/A,22165,42,53,2730,3940,95,Saturday,2020-01-04 15:00:00
atm3500038,BERGAMA MEYDAN,Izmir,CUMHURİYET CAD.NO:67,37520,70,90,5580,6485,160,Saturday,2020-01-04 15:00:00
atm3500039,BERGAMA ŞUBE-1,Izmir,Ertuğrul Mahallesi Kaymakam Kemal Bey Caddesi No: 4 A,29150,64,93,4715,6360,157,Saturday,2020-01-04 15:00:00
atm3500040,BERGAMA ŞUBE-2,Izmir,Ertuğrul Mahallesi Kaymakam Kemal Bey Caddesi No: 4 A,28055,76,94,4650,5760,170,Saturday,2020-01-04 15:00:00
atm3500041,2.SANAYİ SİTESİ ŞB-1,Izmir,Kazımdirik Mahallesi 351 Sokak No: 3 B,25920,98,89,5915,5550,187,Saturday,2020-01-04 15:00:00
atm3500042,2.SANAYİ SİTESİ ŞB-2,Izmir,Kazımdirik Mahallesi 351 Sokak No: 3 B,8545,57,92,3290,6150,149,Saturday,2020-01-04 15:00:00
atm3500043,4.SANAYİ SİTESİ ŞUBE-1,Izmir,4. Sanayi Sitesi 129. Sokak No: 1 / C,37470,100,76,6065,4510,176,Saturday,2020-01-04 15:00:00
atm3500044,4.SANAYİ SİTESİ ŞUBE-2,Izmir,4. Sanayi Sitesi 129. Sokak No: 1 / C,10850,92,87,5920,5850,179,Saturday,2020-01-04 15:00:00
atm3500045,ALTINDAĞ ŞUBE-1,Izmir,Kemalpaşa Caddesi No: 56 Altındağ,20115,33,61,1895,3535,94,Saturday,2020-01-04 15:00:00
atm3500046,ALTINDAĞ ŞUBE-2,Izmir,Kemalpaşa Caddesi No: 56 Altındağ,42890,86,66,5715,4615,152,Saturday,2020-01-04 15:00:00
atm3500047,BAYRAKLI FOLKART TOWERS,Izmir,BAYRAKLI ADALET MH.MANAS BUL.NO:47 BAYRAKLI,28100,42,99,3070,5265,141,Saturday,2020-01-04 15:00:00
atm3500048,BOLİVA BORNOVA,Izmir,İST CD.NO:4 ERZENE MH.BORNOVA,20795,32,78,1905,5315,110,Saturday,2020-01-04 15:00:00
atm3500049,BORNOVA EVKA-4,Izmir,BORNOVA EVKA-4 SİTESİ,16495,33,60,1985,3910,93,Saturday,2020-01-04 15:00:00
atm3500050,BORNOVA KAMİL TUNCA CAD.,Izmir,BORNOVA KAMİL TUNCA CD.,14630,45,75,2925,5025,120,Saturday,2020-01-04 15:00:00
atm3500051,BORNOVA KAZIM K.BEKİR CAD,Izmir,ERZENE MAH.KAZIM KARABEKİR CAD.NO:46/B,805,40,76,1930,4115,116,Saturday,2020-01-04 15:00:00
atm3500052,BORNOVA KİPA,Izmir,KİPA ALIŞVERİŞ MERKEZİ NO:180,11445,89,90,5440,5640,179,Saturday,2020-01-04 15:00:00
atm3500053,BORNOVA MERKEZ MİGROS,Izmir,GENÇLİK CAD.80.SOK.NO:16,39080,79,56,5045,2620,135,Saturday,2020-01-04 15:00:00
atm3500054,BORNOVA METRO,Izmir,NO: KAZIMDİRİK MAHALLESİ ANKARA CD. YANYOLU,48120,97,87,6275,5925,184,Saturday,2020-01-04 15:00:00
atm3500055,BORNOVA MUSTAFA KEMAL CAD,Izmir,BORNOVA MUSTAFA KEMAL CAD.,10970,30,65,1200,4330,95,Saturday,2020-01-04 15:00:00
atm3500056,BORNOVA MYVİA AVM ÖNÜ,Izmir,KAZIMDİRİK MAHALLESİ SANAYİ CADDESİ NO:31 Z:6 MYVİA 414,33930,96,92,6400,7325,188,Saturday,2020-01-04 15:00:00
atm3500057,BORNOVA ŞUBE-1,Izmir,Erzene Mahallesi 2 Sokak No: 7 / A,3325,83,95,5465,6145,178,Saturday,2020-01-04 15:00:00
atm3500058,BORNOVA ŞUBE-2,Izmir,Erzene Mahallesi 2 Sokak No: 7 / A,37655,77,77,4500,5440,154,Saturday,2020-01-04 15:00:00
atm3500059,BORNOVA ŞUBE-3,Izmir,Erzene Mahallesi 2 Sokak No: 7 / A,15465,35,69,2220,4755,104,Saturday,2020-01-04 15:00:00
atm3500060,ÇAMDİBİ/BORNOVA,Izmir,ÇAMDİBİ KATLI PAZARYERİ,13445,100,64,5570,3770,164,Saturday,2020-01-04 15:00:00
atm3500061,ÇAMDİBİ/İZMİR,Izmir,"ÇAMDİBİ MAHALLESİ,5095,41,52,2375,3075,93,Saturday,2020-01-04 15:00:00
atm3500062,ÇAMDİBİ BURAK REİS CD.,Izmir,ÇAMDİBİ BURAK REİS CADDESİ,33150,46,67,3815,3870,113,Saturday,2020-01-04 15:00:00
atm3500063,ÇAMDİBİ PAZARYERİ 2.ATM,Izmir,YEŞİLOVA ÇAMDİBİ PAZARYERİ - 2,7125,49,64,3995,3955,113,Saturday,2020-01-04 15:00:00
atm3500064,ÇİMENTAŞ,Izmir,PINARBAŞI ÇİMENTAŞ FAB.ÖNÜ,11525,63,57,4130,3820,120,Saturday,2020-01-04 15:00:00
atm3500065,EGE ÜNİV.TIP FAK.ŞB YANI,Izmir,"KAZIMDİRİK MAHALLESİ,16940,71,88,4460,5625,159,Saturday,2020-01-04 15:00:00
atm3500066,EGE ÜNV.ŞB-2,Izmir,Ege Üniversitesi Şubesi Mediko Binası Arkası Kampüs,30115,41,75,3125,4840,116,Saturday,2020-01-04 15:00:00
atm3500067,EGE ÜNV.TIP,Izmir,EGE ÜNİVERSİTESİ,38665,67,99,4585,6160,166,Saturday,2020-01-04 15:00:00
atm3500068,ERGENE MH.457.SK,Izmir,ERGENE MAHALLESİ MEHMET İNCE SİTESİ,4495,97,79,6555,4895,176,Saturday,2020-01-04 15:00:00
atm3500069,EVKA-3 PROF.SİTESİ,Izmir,EVKA-3 PROFESÖRLER SİTESİ,20885,88,80,4550,6090,168,Saturday,2020-01-04 15:00:00
atm3500070,HALKAPINAR METRO,Izmir,HALKAPINAR METRO İSTASYONU,26640,43,67,2470,4080,110,Saturday,2020-01-04 15:00:00
atm3500071,HAŞİM İŞCAN CADDESİ,Izmir,BAYRAKLI HAŞİM İŞCAN CADDESİ,10545,60,85,4000,5595,145,Saturday,2020-01-04 15:00:00
atm3500072,IŞIKKENT ŞUBE-1,Izmir,6118 Sokak No: 30 Işıkkent Ayakkabıcılar Sitesi Kat: 1 Işıkkent,4060,31,91,1460,5000,122,Saturday,2020-01-04 15:00:00
atm3500073,IŞIKKENT ŞUBE-2,Izmir,6118 Sokak No: 30 Işıkkent Ayakkabıcılar Sitesi Kat: 1 Işıkkent,42570,62,63,3595,3890,125,Saturday,2020-01-04 15:00:00
atm3500074,İZMİR IKEA,Izmir,IKEA MAĞAZASI İÇİ,10370,30,73,2445,5545,103,Saturday,2020-01-04 15:00:00
atm3500075,KARA NAKLİYECİLER SİTESİ,Izmir,IŞIKKENT EGEMENLİK MAH.6108 SK NO:51/96 BORNOVA,8750,86,98,5985,6915,184,Saturday,2020-01-04 15:00:00
atm3500076,KIDS MALL AVM,Izmir,KAZIM DİRİK MH.372.SOK.BORNOVA,29995,75,94,4375,5925,169,Saturday,2020-01-04 15:00:00
atm3500077,KÜÇÜKPARK BORNOVA-1,Izmir,ANKARA CAD.NO:255,26640,85,85,5415,5620,170,Saturday,2020-01-04 15:00:00
atm3500078,KÜÇÜKPARK BORNOVA-2,Izmir,ANKARA CAD.NO:255,32215,97,66,5770,3295,163,Saturday,2020-01-04 15:00:00
atm3500079,MUSTAFA KEMAL CD.MİGROS,Izmir,M.KEMAL CD. MİGROS ÖNÜ,42050,82,68,4580,4180,150,Saturday,2020-01-04 15:00:00
atm3500080,OTOGAR,Izmir,IŞIKKENT MAHALLESİ OTOGAR ÖNÜ,14160,59,55,3255,4915,114,Saturday,2020-01-04 15:00:00
atm3500081,ÖZKANLAR METRO İSTASYONU,Izmir,ÖZKANLAR METRO İSTASYONU BORNOVA İZMİR,20400,53,99,2135,6975,152,Saturday,2020-01-04 15:00:00
atm3500082,ÖZKANLAR ŞUBE CİVARI,Izmir,G.BANKASI ÖZKANLAR ŞB CİVARI,39155,73,96,3910,6395,169,Saturday,2020-01-04 15:00:00
atm3500083,PARK BORNOVA AVM,Izmir,İZMİR PARK İÇİ,11330,84,95,5115,7205,179,Saturday,2020-01-04 15:00:00
atm3500084,PINARBAŞI ŞUBE-1,Izmir,Pınar Caddesi No: 93 Pınarbaşı,3795,61,83,4230,4310,144,Saturday,2020-01-04 15:00:00
atm3500085,PINARBAŞI ŞUBE-2,Izmir,Pınar Caddesi No: 93 Pınarbaşı,13520,51,99,4035,5325,150,Saturday,2020-01-04 15:00:00
atm3500086,PINAR SÜT OTOPARK,Izmir,KEMALPAŞA ASFALTI NO:1 PINARBAŞI,28995,58,64,3910,4505,122,Saturday,2020-01-04 15:00:00
atm3500087,POINT BORNOVA AVM,Izmir,4174 SK.NO:4 BAĞBURNU MEVKİİ,24920,81,94,5130,7090,175,Saturday,2020-01-04 15:00:00
atm3500088,VOSMER OTOMOTİV,Izmir,MEVLANA MAHALLESİ İZMİR-AYDIN OTOYOLU YANYOLU,21150,78,84,4645,5160,162,Saturday,2020-01-04 15:00:00
atm3500089,YAŞAR ÜNV.BORNOVA,Izmir,YAŞAR ÜNV./BORNOVA,36365,51,82,3530,5140,133,Saturday,2020-01-04 15:00:00
atm3500090,YEŞİLOVA ÇAMDİBİ,Izmir,YEŞİLOVA ÇAMDİBİ,39535,88,57,5020,3965,145,Saturday,2020-01-04 15:00:00
atm3500091,BAHÇELİEVLER MİGROS,Izmir,HÜRRİYET MAHALLESİ 505. SK. NO:20,21995,90,77,5870,4375,167,Saturday,2020-01-04 15:00:00
atm3500092,BUCA AKDOĞAN CADDESİ,Izmir,AKINCILAR MAH.NO:565/1 SOKAK NO: 1/1 BUCA/İZMİR,31735,58,61,3885,3635,119,Saturday,2020-01-04 15:00:00
atm3500093,BUCA ÇEVİK BİR MEYDAN,Izmir,ÖZMEN CAD.NO:88 BUCA,35795,64,52,3935,3100,116,Saturday,2020-01-04 15:00:00
atm3500094,BUCA ERDEM CADDESİ,Izmir,BUCA ERDEM CAD-KIBRIS CAD.- KESİŞİMİ,10590,74,99,4495,6045,173,Saturday,2020-01-04 15:00:00
atm3500095,BUCA FIRAT MAHALLESİ,Izmir,FIRAT MAHALLESİ 289 SK. FIRATKENT SİTESİ BUCA,40055,87,94,5535,5230,181,Saturday,2020-01-04 15:00:00
atm3500096,BUCA HEYKEL,Izmir,MENDERES CD.ALYUVA APT.NO:23,6415,54,70,3925,3985,124,Saturday,2020-01-04 15:00:00
atm3500097,BUCA KOOP.ÇAĞDAŞKENT,Izmir,BUCA KOOPERATİFİ ÇAĞDAŞKENT,41650,91,94,6120,4775,185,Saturday,2020-01-04 15:00:00
atm3500098,BUCA KOOP KİPA,Izmir,SULTAN SELİM CAD.NO:212/A EVKA-1 BUCA KOOP.,35045,98,78,4965,3530,176,Saturday,2020-01-04 15:00:00
atm3500099,BUCA MENDERES CADDESİ,Izmir,BARIŞ MAH.MENDERES CD. NO:130,39530,34,61,2310,4085,95,Saturday,2020-01-04 15:00:00
atm35000100,BUCA ŞUBE-1,Izmir,Çevik Bir Meydanı 255. Sokak No: 3 / A,35325,43,66,2990,4675,109,Saturday,2020-01-04 15:00:00
atm35000101,BUCA ŞUBE-2,Izmir,Çevik Bir Meydanı 255. Sokak No: 3 / A,5250,46,54,2865,4135,100,Saturday,2020-01-04 15:00:00
atm35000102,EVKA-1 MİGROS,Izmir,ALİ ŞİR NEVAİ CAD. NO:2 EVKA-1,17640,62,53,4000,3175,115,Saturday,2020-01-04 15:00:00
atm35000103,GEDİZ MAH./BUCA ŞUBE-1,Izmir,Mustafa Kemal Mahallesi Gazeteci Yazar İsmail Sivri Bulvarı No: 369 / A,22935,68,69,3875,4295,137,Saturday,2020-01-04 15:00:00
atm35000104,GEDİZ MAH./BUCA ŞUBE-2,Izmir,Mustafa Kemal Mahallesi Gazeteci Yazar İsmail Sivri Bulvarı No: 369 / A,11990,89,73,4880,4675,162,Saturday,2020-01-04 15:00:00
atm35000105,GÖKSU MH.637/4 SK.,Izmir,GÖKSU MAH. 637/4 SK.,4685,37,96,2605,5065,133,Saturday,2020-01-04 15:00:00
atm35000106,MİGROS MMM BUCA KOOP.,Izmir,KURUÇEŞME MAHALLESİ AHMET PİRİŞTİNA BLV NO:16,11675,53,89,3130,5760,142,Saturday,2020-01-04 15:00:00
atm35000107,OTOKENT BUCA MAH.,Izmir,İNÖNÜ MAH.OTOKENT,4040,67,57,3530,4090,124,Saturday,2020-01-04 15:00:00
atm35000108,ŞİRİNYER İZBAN METRO,Izmir,BUCA ŞİRİNYER METRO İSTASYONU,26865,34,81,2750,4730,115,Saturday,2020-01-04 15:00:00
atm35000109,ŞİRİNYER M.AKİF ERSOY CD.,Izmir,HÜRRİYET MAH. MEHMET AKİF CADDESİ NO: 104/ A ŞİRİNYER BUCA,30170,49,51,3495,3680,100,Saturday,2020-01-04 15:00:00
atm35000110,ŞİRİNYER MİGROS,Izmir,MENDERES CADDESİ NO:245,35290,32,98,1700,6940,130,Saturday,2020-01-04 15:00:00
atm35000111,ŞİRİNYER ŞB CİVARI ATM-1,Izmir,HÜRRİYET MH.MENDERES CD NO:331,14805,66,74,3795,4500,140,Saturday,2020-01-04 15:00:00
atm35000112,ŞİRİNYER ŞUBE-1,Izmir,Menderes Caddesi No: 286 / C,10660,59,78,3760,4105,137,Saturday,2020-01-04 15:00:00
atm35000113,ŞİRİNYER ŞUBE-2,Izmir,Menderes Caddesi No: 286 / C,26370,88,98,5720,6690,186,Saturday,2020-01-04 15:00:00
atm35000114,ŞİRİNYER TELEKOM,Izmir,MENDERES CD.NO:252,26630,40,76,2915,4185,116,Saturday,2020-01-04 15:00:00
atm35000115,ŞİRİNYER VERGİ DAİRESİ,Izmir,ŞİRİNYER VERGİ DAİRESİ ÖNÜ ŞİRİNYER,12180,56,78,4595,5715,134,Saturday,2020-01-04 15:00:00
atm35000116,YAYLACIK MAH. G.O.P CAD.,Izmir,YAYLACIK MAH. GAZİOSMANPAŞA CAD BUCA İZMİR,11120,52,92,3335,6015,144,Saturday,2020-01-04 15:00:00
atm35000117,YENİGÜN MAHALLESİ,Izmir,YENİGÜN MAH.268 SOK.BUCA,26520,46,84,3685,6210,130,Saturday,2020-01-04 15:00:00
atm35000118,YIKIKKEMER/BUCA-1,Izmir,YIKIKKEMER BUCA,8910,53,88,2975,5830,141,Saturday,2020-01-04 15:00:00
atm35000119,YIKIKKEMER BUCA-2,Izmir,YIKIK KEMER BUCA,6630,100,50,6880,3425,150,Saturday,2020-01-04 15:00:00
atm35000120,ALAÇATI MERKEZ,Izmir,ALAÇATI BELEDİYE ÖNÜ,29105,86,76,5780,4945,162,Saturday,2020-01-04 15:00:00
atm35000121,ALAÇATI PORT MARİNA,Izmir,ALAÇATI PORT MARİNA ÖNÜ,39455,40,71,3600,4945,111,Saturday,2020-01-04 15:00:00
atm35000122,ALAÇATI ŞUBE-1-,Izmir,Tokoğlu Mahallesi Kemalpaşa Caddesi No: 50 / A-B Alaçatı,33675,38,60,3130,2875,98,Saturday,2020-01-04 15:00:00
atm35000123,ALAÇATI ŞUBE-2-,Izmir,Tokoğlu Mahallesi Kemalpaşa Caddesi No: 50 / A-B Alaçatı,6855,77,68,4275,4540,145,Saturday,2020-01-04 15:00:00
atm35000124,CADDE PLUS AVM ÇEŞME,Izmir,SAKARYA MAHALLESİ 2001. SK. NO:119,24875,89,86,5310,5110,175,Saturday,2020-01-04 15:00:00
atm35000125,ÇEŞME ALTINYUNUS,Izmir,ALTINYUNUS ÇEŞME TUR.TESİS.KALEM BURNU MEVKİİ,8035,35,99,2135,6405,134,Saturday,2020-01-04 15:00:00
atm35000126,ÇEŞME ÇİFTLİKKÖY MAH.,Izmir,ÇİFTLİK MAHALLESİ ŞEHİT MEHMET CADDESİ 18. SOKAK NO: 33 / A,14000,80,79,4575,4440,159,Saturday,2020-01-04 15:00:00
atm35000127,ÇEŞME MARİNA,Izmir,MUSALLA MAH.1016 SOK.NO:8 ÇEŞME,40800,78,61,4255,4420,139,Saturday,2020-01-04 15:00:00
atm35000128,ÇEŞME MEYDAN,Izmir,İNKILAP CAD. ADLİYE ÖNÜ,6800,79,68,4440,4925,147,Saturday,2020-01-04 15:00:00
atm35000129,ÇEŞME ŞUBE-1,Izmir,Cumhuriyet Meydanı No: 9,28495,60,97,2855,5230,157,Saturday,2020-01-04 15:00:00
atm35000130,ÇEŞME ŞUBE-2,Izmir,Cumhuriyet Meydanı No: 9,17005,100,57,6575,3840,157,Saturday,2020-01-04 15:00:00
atm35000131,DALYAN ÇEŞME DÜKKAN,Izmir,DALYAN MAHALLESİ 4218. SK. 49A,26115,95,84,6140,3955,179,Saturday,2020-01-04 15:00:00
atm35000132,ILICA 5065 SOKAK,Izmir,ILICA MAHALLESİ 5065. SK. NO:25,5170,64,91,4395,5405,155,Saturday,2020-01-04 15:00:00
atm35000133,SHERATON ÇEŞME HOTEL,Izmir,ŞİFNE CAD.5152 SK.NO:43 ILICA,4415,35,79,2380,4505,114,Saturday,2020-01-04 15:00:00
atm35000134,ATATÜRK O.S ÇİĞLİ ŞB-1,Izmir,Atatürk Organize Sanayi Bölgesi Mustafa Kemal Atatürk Bulvarı No: 42 / 5,23300,74,51,5125,3865,125,Saturday,2020-01-04 15:00:00
atm35000135,ATATÜRK O.S ÇİĞLİ ŞB-2,Izmir,Atatürk Organize Sanayi Bölgesi Mustafa Kemal Atatürk Bulvarı No: 42 / 5,15050,77,71,6060,5125,148,Saturday,2020-01-04 15:00:00
atm35000136,ÇİĞLİ BÖL.ARAŞ.HASTANESİ,Izmir,YENİ MAH.ATA SANAYİ SOKAK NO:18 8780/1 ÇİĞLİ,36175,39,95,1875,6430,134,Saturday,2020-01-04 15:00:00
atm35000137,ÇİĞLİ EGEKENT,Izmir,ÇİĞLİ EGEKENT,30905,97,76,5850,6405,173,Saturday,2020-01-04 15:00:00
atm35000138,ÇİĞLİ EVKA 5,Izmir,8809 SOK.NO:141 EVKA-5,29760,89,87,5235,4910,176,Saturday,2020-01-04 15:00:00
atm35000139,ÇİĞLİ İZBAN METRO,Izmir,ÇİĞLİ METRO İSTASYONU,39765,62,99,4835,6140,161,Saturday,2020-01-04 15:00:00
atm35000140,ÇİĞLİ ŞUBE-1,Izmir,Anadolu Caddesi No: 798,26225,90,92,5545,6445,182,Saturday,2020-01-04 15:00:00
atm35000141,ÇİĞLİ ŞUBE-2,Izmir,Anadolu Caddesi No: 798,27110,83,89,5415,5790,172,Saturday,2020-01-04 15:00:00
atm35000142,ÇİĞLİ ŞUBE-3,Izmir,Anadolu Caddesi No: 798,39995,80,93,5415,6150,173,Saturday,2020-01-04 15:00:00
atm35000143,DYO BOYA ÇİĞLİ,Izmir,ATATÜRK ORG.SAN.BÖL.10003 SOK.NO:2 ÇİĞLİ,27730,97,75,7120,4670,172,Saturday,2020-01-04 15:00:00
atm35000144,EVKA-2 KÜLTÜR MERKEZİ,Izmir,EVKA-2 MAHALLESİ 6866. SK. NO:20,30440,54,100,4220,5540,154,Saturday,2020-01-04 15:00:00
atm35000145,KİPA ÇİĞLİ-1,Izmir,YENİ HAVAALANI CAD. NO:40 35610,32545,90,77,5650,5520,167,Saturday,2020-01-04 15:00:00
atm35000146,KİPA ÇİĞLİ-2,Izmir,YENİ HAVAALANI CAD.NO:40 ÇİĞLİ,25195,62,56,3985,3515,118,Saturday,2020-01-04 15:00:00
atm35000147,KİPA ÇİĞLİ-3,Izmir,ÇİĞLİ KİPA MAĞAZASI İÇİ,18055,97,50,6070,2120,147,Saturday,2020-01-04 15:00:00
atm35000148,MAVİŞEHİR SOYAK,Izmir,MAVİŞEHİR SOYAK ÇİĞLİ,8455,54,51,3890,3215,105,Saturday,2020-01-04 15:00:00
atm35000149,ÇANDARLI/DİKİLİ,Izmir,ÇANDARLI MAHALLESİ BERGAMA CAD.,6935,72,93,4585,5940,165,Saturday,2020-01-04 15:00:00
atm35000150,DİKİLİ MEYDAN,Izmir,İSMETPAŞA MAHALLESİ ATATÜRK CD. NO:1,2600,55,100,3280,5915,155,Saturday,2020-01-04 15:00:00
atm35000151,DİKİLİ SALİHLERALTI,Izmir,SALİHLERALTI BELDESİ YAĞMUR İŞ MER.2 NOLU DÜK.ÖNÜ,32815,78,64,5840,5510,142,Saturday,2020-01-04 15:00:00
atm35000152,DİKİLİ ŞUBE-1,Izmir,İsmetpaşa Mahallesi Adnan Menderes Caddesi No: 19,31905,96,71,6300,4955,167,Saturday,2020-01-04 15:00:00
atm35000153,DİKİLİ ŞUBE-2,Izmir,İsmetpaşa Mahallesi Adnan Menderes Caddesi No: 19,37830,60,81,2820,5265,141,Saturday,2020-01-04 15:00:00
atm35000154,ESKİ FOÇA MEYDANI,Izmir,ATATÜRK MAH.ÇEŞME MEYDANI TAKSİ DURAĞI YANI,33665,65,91,3500,6165,156,Saturday,2020-01-04 15:00:00
atm35000155,FOÇA BELEDİYE MEYDANI,Izmir,REHA MİDİLLİ CD.ATATÜRK MH.,33555,30,54,1715,3380,84,Saturday,2020-01-04 15:00:00
atm35000156,FOÇA ŞUBE,Izmir,Atatürk Mahallesi Avni Arbaş Sokak No: 2,19760,77,68,4465,4635,145,Saturday,2020-01-04 15:00:00
atm35000157,YENİ FOÇA,Izmir,ALİ STAR CAD.NO:12 YENİFOÇA,36470,86,81,6805,5890,167,Saturday,2020-01-04 15:00:00
atm35000158,DELFPHİ OTO-1,Izmir,NİLÜFER SK.C BLOK MODÜL 5 EGE SERBEST BÖLGESİ,33145,97,77,5900,4950,174,Saturday,2020-01-04 15:00:00
atm35000159,EGE SERBEST BÖLGE,Izmir,NİLÜFER SK.C BLOK MODÜL 5 EGE SERBEST BÖLGESİ,12780,34,83,2085,5205,117,Saturday,2020-01-04 15:00:00
atm35000160,EMLAKBANK KONUTLARI,Izmir,ADEMYAVUZ CADDESİ 80/1 SOK.EMLAKBANK KONUTLARI,15905,61,63,3870,4270,124,Saturday,2020-01-04 15:00:00
atm35000161,GAZİEMİR ÇARŞI ŞUBE-1,Izmir,Atıfbey Mahallesi Türkan Saylan Caddesi 11 / 2 Sokak No: 51,28360,50,80,3550,5240,130,Saturday,2020-01-04 15:00:00
atm35000162,GAZİEMİR ÇARŞI ŞUBE-2,Izmir,Atıfbey Mahallesi Türkan Saylan Caddesi 11 / 2 Sokak No: 51,9595,34,70,2135,3930,104,Saturday,2020-01-04 15:00:00
atm35000163,GAZİEMİR MİGROS,Izmir,AKÇAY CADDESİ NO:236,12180,93,59,6510,2735,152,Saturday,2020-01-04 15:00:00
atm35000164,GAZİEMİR ŞUBE-1,Izmir,Dokuz Eylül Mahallesi Akçay Caddesi No:175 / B,11280,81,62,5390,4195,143,Saturday,2020-01-04 15:00:00
atm35000165,GAZİEMİR ŞUBE-2,Izmir,Dokuz Eylül Mahallesi Akçay Caddesi No:175 / B,14605,87,89,6225,6385,176,Saturday,2020-01-04 15:00:00
atm35000166,GAZİEMİR TELEKOM,Izmir,GAZİ MAHALLESİ ÖNDER CD. NO:49,11575,98,91,5785,6600,189,Saturday,2020-01-04 15:00:00
atm35000167,İZMİR OPTIMUM AVM -2,Izmir,DOKUZ EYLÜL MH. AKÇAY CD. NO:101,19850,88,85,6565,5555,173,Saturday,2020-01-04 15:00:00
atm35000168,İZMİR OPTİMUM AVM,Izmir,OPTİMUM AVM GAZİEMİR,32310,81,96,4300,5515,177,Saturday,2020-01-04 15:00:00
atm35000169,KİPA GAZİEMİR,Izmir,KİPA MAĞAZASI İÇİ GAZİEMİR,2940,48,64,2940,5555,112,Saturday,2020-01-04 15:00:00
atm35000170,SARNIÇ MAHALLESİ,Izmir,EGEMEN YILDIZ PARKI,24835,37,95,2355,6660,132,Saturday,2020-01-04 15:00:00
atm35000171,GÜZELBAHÇE SHELL,Izmir,MİTHATPAŞA CADDESİ NO:343 GÜZELBAHÇE,39150,37,58,2265,3115,95,Saturday,2020-01-04 15:00:00
atm35000172,HEDEF ZİRAAT ATM,Izmir,SEFERİHİSAR CD.NO:70 GÜZELBAHÇE,45890,48,67,2880,3040,115,Saturday,2020-01-04 15:00:00
atm35000173,MİGROS MM GÜZELBAHÇE,Izmir,YALI MAHALLESİ MİTHATPAŞA CD. NO:475,14600,50,58,2960,4370,108,Saturday,2020-01-04 15:00:00
atm35000174,ALİ FUAT CEBESOY MAH.,Izmir,ALİ FUAT CEBESOY MH.ESKİ İZMİR CD.,12765,39,92,3170,6890,131,Saturday,2020-01-04 15:00:00
atm35000175,BOZYAKA SGK,Izmir,SAİM ÇIKRIKÇI CD.BOZYAKA SGK YANI,37095,74,55,5650,3575,129,Saturday,2020-01-04 15:00:00
atm35000176,BOZYAKA ŞUBE-1,Izmir,Eski İzmir Caddesi No: 133 Bozyaka,15145,94,83,5955,5145,177,Saturday,2020-01-04 15:00:00
atm35000177,BOZYAKA ŞUBE-2,Izmir,Eski İzmir Caddesi No: 133 Bozyaka,19005,32,57,1820,3455,89,Saturday,2020-01-04 15:00:00
atm35000178,BOZYAKA YIKIK CAMİİ MEVKİ,Izmir,BOZYAKA YIKI CAMİİ ESKİ İZMİR CD.,14455,71,80,4410,4560,151,Saturday,2020-01-04 15:00:00
atm35000179,HATAY CADDESİ ŞUBE-1,Izmir,Arap Hasan Mahallesi İnönü Caddesi No: 323 / A,28480,86,92,5920,5430,178,Saturday,2020-01-04 15:00:00
atm35000180,HATAY CADDESİ ŞUBE-2,Izmir,Arap Hasan Mahallesi İnönü Caddesi No: 323 / A,17025,96,63,5535,3545,159,Saturday,2020-01-04 15:00:00
atm35000181,KARABAĞLAR 4012 SOKAK,Izmir,KARABAĞLAR PEHLİVANOĞLU MARKET ÖNÜ,36410,47,65,3425,2835,112,Saturday,2020-01-04 15:00:00
atm35000182,KARABAĞLAR BULVAR ŞUBE-1,Izmir,Osman Aksüner Mahallesi Yeşillik Caddesi No:227 / 4,7415,35,54,2180,3370,89,Saturday,2020-01-04 15:00:00
atm35000183,KARABAĞLAR ÇAMLIK,Izmir,KARABAĞLAR ÇAMLIK 4012.SK,24455,57,59,2765,4950,116,Saturday,2020-01-04 15:00:00
atm35000184,KARABAĞLAR FULYA SİTESİ,Izmir,SELVİLİ MH.ŞEHİT PİLOT VOLKAN KOÇYİĞİT BUL.FULYA SİTESİ NO:49,3025,92,65,5910,3940,157,Saturday,2020-01-04 15:00:00
atm35000185,KARABAĞLAR İNÖNÜ CADDESİ,Izmir,ESENYALI MAHALLESİ İNÖNÜ CD. NO:607,8895,34,55,2115,3540,89,Saturday,2020-01-04 15:00:00
atm35000186,KARABAĞLAR POLAT CADDESİ,Izmir,POLAT CD.NO:32 KARABAĞLAR,34205,35,52,2100,2915,87,Saturday,2020-01-04 15:00:00
atm35000187,KARABAĞLAR ŞUBE-1,Izmir,Aşık Veysel Mahallesi Yeşillik Caddesi No: 443,11465,64,90,3240,5445,154,Saturday,2020-01-04 15:00:00
atm35000188,KARABAĞLAR ŞUBE-2,Izmir,Aşık Veysel Mahallesi Yeşillik Caddesi No: 443,3340,53,78,3515,4295,131,Saturday,2020-01-04 15:00:00
atm35000189,KARABAĞLAR ŞUBE-3,Izmir,Aşık Veysel Mahallesi Yeşillik Caddesi No: 443,42045,93,58,5020,2975,151,Saturday,2020-01-04 15:00:00
